Tag,Player,Elo,Pokemon 1,Pokemon 2,Pokemon 3,Pokemon 4,Pokemon 5,Pokemon 6,LeadPokemon,TurnCount,Result,Pokemon 1 Move 1,Pokemon 1 Move 2,Pokemon 1 Move 3,Pokemon 1 Move 4,Pokemon 2 Move 1,Pokemon 2 Move 2,Pokemon 2 Move 3,Pokemon 2 Move 4,Pokemon 3 Move 1,Pokemon 3 Move 2,Pokemon 3 Move 3,Pokemon 3 Move 4,Pokemon 4 Move 1,Pokemon 4 Move 2,Pokemon 4 Move 3,Pokemon 4 Move 4,Pokemon 5 Move 1,Pokemon 5 Move 2,Pokemon 5 Move 3,Pokemon 5 Move 4,Pokemon 6 Move 1,Pokemon 6 Move 2,Pokemon 6 Move 3,Pokemon 6 Move 4,Weather-Rain,Weather-Sand,Avg_HP,Avg_Attack,Avg_Special Attack,Avg_Defense,Avg_Special Defense,Avg_Speed,Lead_HP,Lead_Attack,Lead_Special Attack,Lead_Defense,Lead_Special Defense,Lead_Speed,Has_Normal,Has_Fighting,Has_Flying,Has_Poison,Has_Ground,Has_Rock,Has_Bug,Has_Ghost,Has_Steel,Has_Fire,Has_Water,Has_Grass,Has_Electric,Has_Psychic,Has_Ice,Has_Dragon,Has_Dark
2011402408,ajkjqwk,1506,Jirachi,Cloyster,Volcarona,Dragonite,Skarmory,Starmie,Skarmory,18,lose,U-turn,,,,,,,,Quiver Dance,,,,Dragon Dance,Earthquake,,,Stealth Rock,Spikes,,,Rapid Spin,Thunderbolt,Ice Beam,,0,0,75.16666666666666,90.66666666666666,110.83333333333334,93.33333333333334,84.16666666666669,89.16666666666667,65.0,80.0,140.0,40.0,70.0,70.0,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False
2012096458,Gulchittious Boi,1312,Magnezone,Jirachi,Latios,Kyurem-Black,Garchomp,Reuniclus,Jirachi,29,win,Hidden Power,Thunderbolt,Charge Beam,Substitute,Icy Wind,Healing Wish,Stealth Rock,,Dragon Pulse,,,,Dragon Claw,,,,,,,,Psychic,Shadow Ball,Trick Room,,0,0,98.83333333333333,104.16666666666667,94.16666666666667,114.16666666666666,93.33333333333334,82.83333333333334,100.0,100.0,100.0,100.0,100.0,100.0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False
2012408700,the great gazump,1536,Tyranitar,Landorus-Therian,Excadrill,Celebi,Keldeo,Scizor,Scizor,39,win,Rock Slide,,,,Hidden Power,,,,Earthquake,,,,Baton Pass,Stealth Rock,Psychic,Recover,Scald,Protect,Secret Sword,,Bullet Punch,Superpower,,,1,0,93.33333333333334,119.33333333333334,91.66666666666667,89.00000000000001,85.83333333333333,85.5,70.0,130.0,100.0,55.0,80.0,65.0,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False
2013677507,JeffIsGay69420,1359,Politoed,Tentacruel,Ferrothorn,Latios,Keldeo,Thundurus-Therian,Thundurus-Therian,24,win,Scald,,,,,,,,Spikes,Stealth Rock,Knock Off,,Draco Meteor,Surf,,,Scald,Secret Sword,,,Hidden Power,,,,0,1,82.33333333333334,84.33333333333333,85.16666666666667,104.66666666666667,102.66666666666666,84.83333333333333,79.0,105.0,70.0,145.0,80.0,101.0,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False
2014977861,Drag_My_Mag,1321,Kyurem-Black,Garchomp,Magnezone,Salamence,Scizor,Starmie,Scizor,13,win,,,,,,,,,,,,,,,,,,,,,,,,,0,0,88.0,118.33333333333333,95.83333333333334,99.16666666666667,85.0,89.5,70.0,130.0,100.0,55.0,80.0,65.0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
2015014211,bc sciz killer,1621,Skarmory,Gengar,Kyurem-Black,Garchomp,Latios,Scizor,Skarmory,20,win,,,,,,,,,,,,,,,,,,,,,,,,,0,0,84.66666666666667,110.83333333333334,95.83333333333333,92.50000000000001,84.99999999999999,92.0,65.0,80.0,140.0,40.0,70.0,70.0,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False
2015416570,NUJS Shore,1384,Abomasnow,Volcarona,Empoleon,Mamoswine,Starmie,Kyurem,Abomasnow,33,win,Ice Shard,Wood Hammer,,,,,,,Scald,Stealth Rock,Blizzard,,Earthquake,Ice Shard,,,Rapid Spin,Scald,,,Blizzard,,,,0,0,92.33333333333333,95.50000000000001,80.5,106.33333333333334,87.66666666666667,85.0,90.0,92.0,75.0,92.0,85.0,60.0,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False
2015976425,skarmgood,1431,Tyranitar,Conkeldurr,Rotom-Wash,Excadrill,Slowbro,Latios,Conkeldurr,9,lose,,,,,,,,,,,,,,,,,,,,,,,,,0,0,90.0,106.5,93.66666666666666,89.16666666666667,87.83333333333333,70.0,105.0,140.0,95.0,55.0,65.0,45.0,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False
2016350163,A Welcome Guest,1330,Politoed,Floatzel,Thundurus-Therian,Landorus-Therian,Keldeo,Ferrothorn,Ferrothorn,24,win,Scald,,,,Switcheroo,Waterfall,Ice Punch,,Thunder,,,,Earthquake,Stealth Rock,U-turn,,Hidden Power,,,,Spikes,Gyro Ball,Explosion,,0,1,84.66666666666666,99.33333333333334,85.16666666666666,101.33333333333333,86.0,84.16666666666667,74.0,94.0,131.0,54.0,116.0,20.0,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False
2016561649,will098,1435,Terrakion,Latios,Landorus-Therian,Politoed,Jirachi,Ferrothorn,Landorus-Therian,30,lose,Close Combat,Substitute,,,,,,,Earthquake,U-turn,,,,,,,Iron Head,Body Slam,,,Power Whip,Thunder Wave,,,0,0,87.33333333333333,105.50000000000001,94.33333333333333,91.83333333333334,99.33333333333333,83.16666666666666,89.0,145.0,90.0,105.0,80.0,91.0,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False
2016733125,houkago stride,1335,Hippowdon,Excadrill,Terrakion,Celebi,Scizor,Rotom-Wash,Rotom-Wash,38,lose,,,,,Earthquake,Protect,Iron Head,,X-Scissor,Close Combat,Stone Edge,Substitute,Baton Pass,Hidden Power,,,U-turn,Bullet Punch,Superpower,,Will-O-Wisp,Volt Switch,,,0,0,88.16666666666666,111.83333333333334,95.83333333333334,75.0,85.66666666666666,82.33333333333333,50.0,65.0,107.0,105.0,107.0,86.0,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False
2017896319,Fantasy Lemons,1289,Tyranitar,Landorus-Therian,Garchomp,Rotom-Wash,Jirachi,Keldeo,Landorus-Therian,58,win,Crunch,Superpower,Ice Beam,Pursuit,Hidden Power,Earthquake,Stealth Rock,,Swords Dance,Outrage,Substitute,,Will-O-Wisp,Volt Switch,,,Grass Knot,Hidden Power,Body Slam,,Icy Wind,Secret Sword,,,1,0,89.66666666666667,107.66666666666667,98.66666666666667,102.33333333333334,93.66666666666667,91.33333333333333,89.0,145.0,90.0,105.0,80.0,91.0,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False
2018345058,Stoonley,1339,Jirachi,Magnezone,Kyurem-Black,Latios,Garchomp,Reuniclus,Jirachi,25,lose,U-turn,Stealth Rock,,,Hidden Power,,,,Dragon Claw,,,,Draco Meteor,,,,Earthquake,Outrage,Substitute,,Psychic,Trick Room,,,0,0,98.83333333333333,104.16666666666667,94.16666666666666,114.16666666666666,93.33333333333334,82.83333333333333,100.0,100.0,100.0,100.0,100.0,100.0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False
2019745074,magialice,1373,Politoed,Keldeo,Excadrill,Azumarill,Latios,Ferrothorn,Excadrill,55,lose,Scald,,,,Scald,Protect,Toxic,Secret Sword,Earthquake,Rapid Spin,Stealth Rock,,Waterfall,Superpower,,,Trick,Surf,,,,,,,0,0,90.83333333333333,86.00000000000001,86.0,83.83333333333334,93.5,74.33333333333333,110.0,135.0,60.0,50.0,65.0,88.0,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False
2020872206,ILoveChamoy,1336,Volcarona,Dragonite,Terrakion,Jirachi,Kyurem-Black,Starmie,Jirachi,41,lose,Bug Buzz,Psychic,Quiver Dance,,Dragon Dance,Extreme Speed,Outrage,,Close Combat,Hidden Power,Earthquake,Stealth Rock,U-turn,Iron Head,,,Fusion Bolt,Outrage,Hone Claws,,Rapid Spin,Ice Beam,Hydro Pump,,0,0,92.0,111.33333333333333,89.16666666666669,104.50000000000001,95.00000000000001,99.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False
2021047095,bwvc six,1412,Hippowdon,Ferrothorn,Magnezone,Latios,Excadrill,Reuniclus,Hippowdon,55,win,Stealth Rock,Earthquake,Slack Off,Whirlwind,Spikes,Protect,,,Hidden Power,Magnet Rise,,,Draco Meteor,Surf,,,Rock Slide,Rapid Spin,,,Thunder,Calm Mind,Recover,Hidden Power,0,0,92.0,94.33333333333333,96.5,92.83333333333333,89.66666666666666,59.166666666666664,108.0,112.0,118.0,68.0,72.0,47.0,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,True,False
2024563596,DJ CRIB DEF,1453,Landorus-Therian,Garchomp,Jirachi,Latios,Cloyster,Breloom,Landorus-Therian,27,lose,Stealth Rock,Explosion,,,Earthquake,Dual Chop,,,U-turn,,,,Surf,,,,Shell Smash,Icicle Spear,Rock Blast,,Mach Punch,Bullet Seed,,,0,0,81.16666666666667,115.0,104.16666666666667,93.33333333333334,80.0,90.5,89.0,145.0,90.0,105.0,80.0,91.0,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False
2024620776,JesusKun69,1380,Shedinja,Xatu,Politoed,Starmie,Garchomp,Landorus-Therian,Starmie,26,win,Will-O-Wisp,Baton Pass,Shadow Claw,,U-turn,Roost,Toxic Spikes,Night Shade,,,,,Rapid Spin,Thunder,Ice Beam,Hydro Pump,Earthquake,,,,,,,,0,0,68.83333333333333,98.33333333333334,76.66666666666666,83.33333333333333,74.99999999999999,85.5,60.0,75.0,85.0,100.0,85.0,115.0,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
2025655598,irgendwasmitmeeem,1393,Politoed,Starmie,Keldeo,Latios,Tornadus,Ferrothorn,Politoed,21,win,Scald,Hydro Pump,Ice Beam,,Rapid Spin,,,,Hidden Power,,,,Draco Meteor,,,,Hurricane,,,,,,,,0,0,79.0,86.83333333333334,88.5,104.66666666666667,96.83333333333333,89.0,90.0,75.0,75.0,90.0,100.0,70.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
2026338624,Charliezard7,1404,Dragonite,Xatu,Skarmory,Gyarados,Thundurus-Therian,Honchkrow,Thundurus-Therian,37,win,Dragon Dance,Outrage,,,U-turn,,,,Roost,Spikes,,,Substitute,Dragon Dance,Waterfall,,Volt Switch,Thunderbolt,Focus Blast,,Night Slash,Sucker Punch,,,0,0,82.50000000000001,107.33333333333333,84.33333333333333,90.83333333333333,78.66666666666667,83.0,79.0,105.0,70.0,145.0,80.0,101.0,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,True
2027810877,BWVC broken,1331,Rotom-Wash,Landorus-Therian,Jirachi,Tyranitar,Latios,Garchomp,Garchomp,43,win,Hidden Power,Pain Split,Hydro Pump,Volt Switch,U-turn,,,,Fire Punch,Thunder,Iron Head,,Crunch,Ice Beam,Pursuit,,Trick,Draco Meteor,Surf,Roost,Draco Meteor,Stealth Rock,Fire Blast,,1,0,87.83333333333333,110.66666666666667,96.99999999999999,102.5,97.0,91.66666666666667,108.0,130.0,95.0,80.0,85.0,102.0,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
2027833063,bwvc ghosted,1373,Alakazam,Skarmory,Tyranitar,Mamoswine,Jellicent,Excadrill,Skarmory,25,lose,Psychic,Grass Knot,Hidden Power,,Stealth Rock,Spikes,,,Pursuit,,,,Superpower,,,,Recover,Will-O-Wisp,,,Iron Head,,,,1,0,90.0,98.16666666666667,84.16666666666667,79.16666666666666,80.83333333333333,79.83333333333333,65.0,80.0,140.0,40.0,70.0,70.0,False,False,False,False,True,True,False,False,True,False,True,False,False,True,True,False,False
2028773279,dr.jeanman123,1451,Landorus-Therian,Excadrill,Bronzong,Heatran,Cresselia,Keldeo,Bronzong,2,lose,,,,,,,,,,,,,,,,,,,,,Hydro Pump,,,,0,0,94.66666666666667,100.16666666666667,97.0,94.66666666666667,97.83333333333334,80.33333333333333,67.0,89.0,116.0,79.0,116.0,33.0,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False
2029013597,Croaset,1325,Politoed,Tentacruel,Toxicroak,Reuniclus,Chansey,Skarmory,Politoed,23,win,Scald,Toxic,Protect,,,,,,Drain Punch,Toxic,Substitute,,,,,,Stealth Rock,,,,Whirlwind,Spikes,,,0,1,112.99999999999999,66.83333333333333,70.83333333333334,76.0,90.83333333333334,67.5,90.0,75.0,75.0,90.0,100.0,70.0,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False
2030372561,SupplementaryDisco,1363,Haxorus,Terrakion,Gyarados,Ferrothorn,Jirachi,Dusclops,Jirachi,5,lose,,,,,Close Combat,,,,Avalanche,,,,,,,,U-turn,,,,,,,,0,0,79.33333333333334,110.83333333333334,103.33333333333334,67.66666666666667,101.0,71.83333333333334,100.0,100.0,100.0,100.0,100.0,100.0,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,True,False
2030946025,Rinamarokirurai!,1334,Tyranitar,Gliscor,Ferrothorn,Magnezone,Latios,Terrakion,Ferrothorn,15,lose,Thunder Wave,,,,Swords Dance,Earthquake,Protect,,,,,,Hidden Power,Substitute,,,Surf,,,,,,,,0,0,81.66666666666667,102.0,108.5,87.66666666666667,96.83333333333333,75.66666666666666,74.0,94.0,131.0,54.0,116.0,20.0,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False
2031082754,patcheele~,1309,Tyranitar,Alakazam,Latios,Ferrothorn,Keldeo,Landorus-Therian,Keldeo,32,win,Crunch,Thunder Wave,Flamethrower,,Psychic,Grass Knot,,,Surf,,,,Spikes,,,,Scald,Protect,Hidden Power,Secret Sword,Hidden Power,Stealth Rock,,,1,0,81.5,97.5,91.0,108.0,96.83333333333333,85.00000000000001,91.0,72.0,90.0,129.0,90.0,108.0,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False
2032043364,PEASTARS,1298,Politoed,Tentacruel,Ferrothorn,Thundurus-Therian,Vaporeon,Latios,Thundurus-Therian,43,win,Scald,Toxic,Protect,,Scald,Toxic,Rapid Spin,Protect,Spikes,Stealth Rock,Power Whip,,Hidden Power,Thunder,,,Scald,Rest,,,Trick,,,,0,1,88.83333333333333,83.16666666666666,80.16666666666667,101.5,103.49999999999999,77.66666666666667,79.0,105.0,70.0,145.0,80.0,101.0,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False
2032051946,Anonymous238,1353,Garchomp,Latias,Ferrothorn,Rotom-Wash,Scizor,Terrakion,Garchomp,38,win,Dragon Claw,Aqua Tail,Outrage,,,,,,Spikes,Stealth Rock,Power Whip,,Hydro Pump,Trick,,,Bullet Punch,Superpower,,,X-Scissor,Close Combat,,,0,0,78.83333333333334,104.66666666666667,102.16666666666667,79.33333333333333,101.33333333333333,81.83333333333334,108.0,130.0,95.0,80.0,85.0,102.0,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False
2032052157,Imjustcoca,1264,Volcarona,Rotom-Wash,Magnezone,Excadrill,Blissey,Mamoswine,Mamoswine,21,win,,,,,Pain Split,Thunder Wave,Hydro Pump,,Hidden Power,Flash Cannon,Thunderbolt,,Earthquake,Rapid Spin,,,Stealth Rock,,,,Icicle Crash,,,,0,0,113.33333333333333,78.33333333333333,72.83333333333333,94.16666666666667,93.66666666666666,78.16666666666666,110.0,130.0,80.0,70.0,60.0,80.0,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
2033164960,Ausodidsomething,1385,Politoed,Tentacruel,Ferrothorn,Mamoswine,Latios,Thundurus-Therian,Mamoswine,12,lose,Protect,,,,Scald,Toxic,,,,,,,,,,,,,,,,,,,0,1,85.5,94.0,83.50000000000001,94.83333333333334,97.66666666666666,80.16666666666666,110.0,130.0,80.0,70.0,60.0,80.0,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False
2033337685,Morgan23,1336,Politoed,Tentacruel,Ferrothorn,Latios,Thundurus-Therian,Keldeo,Keldeo,66,lose,Toxic,Scald,Protect,,Scald,Rapid Spin,Protect,,Stealth Rock,Knock Off,,,Trick,Surf,Psychic,Draco Meteor,Hidden Power,Thunder,Focus Blast,,Icy Wind,Hydro Pump,Struggle,Secret Sword,0,1,82.33333333333334,84.33333333333333,85.16666666666667,104.66666666666667,102.66666666666666,84.83333333333333,91.0,72.0,90.0,129.0,90.0,108.0,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False
2033469967,ROARLATIAS,1302,Tyranitar,Landorus-Therian,Excadrill,Celebi,Terrakion,Rotom-Wash,Rotom-Wash,30,win,Crunch,Superpower,,,Hidden Power,Earthquake,U-turn,,Earthquake,,,,Baton Pass,Substitute,Recover,Psychic,Close Combat,,,,Hydro Pump,Will-O-Wisp,Volt Switch,,1,0,90.0,118.0,92.83333333333333,87.83333333333334,90.33333333333333,89.0,50.0,65.0,107.0,105.0,107.0,86.0,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False
2033603633,sidis,1386,Volcarona,Landorus-Therian,Mamoswine,Starmie,Latios,Gengar,Volcarona,15,lose,Quiver Dance,,,,Gravity,Earthquake,Explosion,,Earthquake,,,,,,,,Calm Mind,,,,Trick,,,,0,0,80.66666666666666,94.16666666666667,76.66666666666667,111.66666666666667,85.83333333333333,101.0,85.0,60.0,65.0,135.0,105.0,100.0,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,True,False
2033701680,Benjamin L,1348,Tyranitar,Gliscor,Excadrill,Milotic,Celebi,Magnezone,Celebi,46,lose,Crunch,,,,Swords Dance,Earthquake,,,Iron Head,Earthquake,Rapid Spin,,Refresh,Scald,Toxic,Recover,Stealth Rock,Psychic,U-turn,Recover,Hidden Power,Flash Cannon,Charge Beam,Substitute,0,0,91.66666666666667,99.0,98.16666666666667,86.66666666666669,92.5,80.83333333333333,100.0,100.0,100.0,100.0,100.0,100.0,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False
2033716008,Jojo65,1319,Keldeo-Resolute,Thundurus-Therian,Tentacruel,Toxicroak,Latios,Politoed,Latios,25,lose,,,,,,,,,,,,,,,,,,,,,,,,,0,1,83.83333333333333,86.33333333333333,74.16666666666667,110.00000000000001,94.16666666666667,95.66666666666667,80.0,90.0,80.0,130.0,110.0,110.0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
2033976659,phewms,1335,Politoed,Tentacruel,Keldeo,Ferrothorn,Latios,Reuniclus,Politoed,29,lose,Scald,,,,Scald,Protect,,,Icy Wind,Hydro Pump,,,,,,,Thunder,,,,Thunder,Calm Mind,Recover,,0,1,87.5,77.66666666666666,86.0,101.33333333333333,103.5,73.0,90.0,75.0,75.0,90.0,100.0,70.0,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False
2034026052,sk8head,1319,Tyranitar,Landorus-Therian,Latios,Gliscor,Magnezone,Keldeo,Landorus-Therian,29,win,Crunch,Thunder Wave,,,Earthquake,Substitute,U-turn,,Trick,,,,Swords Dance,Facade,Protect,,Thunderbolt,Substitute,,,Calm Mind,Scald,Secret Sword,,1,0,84.16666666666667,101.0,101.66666666666667,105.66666666666667,90.83333333333333,87.5,89.0,145.0,90.0,105.0,80.0,91.0,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False
2034311962,Jago1172,1421,Tyranitar,Alakazam,Garchomp,Latios,Ferrothorn,Landorus-Therian,Garchomp,10,lose,,,,,,,,,Stealth Rock,,,,Surf,,,,Spikes,Leech Seed,,,U-turn,,,,1,0,84.33333333333333,107.16666666666667,91.83333333333333,99.83333333333334,95.99999999999999,84.0,108.0,130.0,95.0,80.0,85.0,102.0,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False
2034318930,TheRoBo,1411,Garchomp,Terrakion,Starmie,Dragonite,Scizor,Breloom,Terrakion,12,lose,Outrage,Swords Dance,,,Close Combat,Stealth Rock,,,Thunder,Hydro Pump,,,Dragon Dance,,,,,,,,Mach Punch,,,,0,0,80.0,121.33333333333334,90.83333333333333,77.83333333333334,83.33333333333333,90.0,91.0,129.0,90.0,72.0,90.0,108.0,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False
2034331435,killapokeman,1315,Skarmory,Politoed,Tentacruel,Salamence,Volcarona,Cofagrigus,Skarmory,20,lose,Stealth Rock,Taunt,,,Ice Beam,,,,Rapid Spin,Protect,,,Dragon Dance,,,,Giga Drain,Quiver Dance,,,Shadow Ball,Pain Split,Calm Mind,,0,1,78.83333333333334,78.33333333333333,95.0,91.66666666666666,96.66666666666667,78.33333333333334,65.0,80.0,140.0,40.0,70.0,70.0,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,True,False
2034444221,silly brine,1389,Abomasnow,Forretress,Gliscor,Slowbro,Blissey,Latias,Gliscor,48,lose,,,,,Gyro Ball,Spikes,Rapid Spin,Hidden Power,Earthquake,Protect,,,Scald,Slack Off,,,Stealth Rock,Soft-Boiled,,,Surf,,,,0,0,111.66666666666667,73.66666666666667,91.66666666666666,80.33333333333333,94.16666666666667,65.0,75.0,95.0,125.0,45.0,75.0,95.0,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False
2034676900,Juaann69,1364,Gyarados,Nidoking,Dragonite,Garchomp,Gengar,Scizor,Scizor,22,lose,Dragon Dance,Waterfall,,,Ice Beam,,,,Dragon Dance,Dragon Claw,,,,,,,Shadow Ball,Substitute,,,Bullet Punch,U-turn,Superpower,,0,0,84.16666666666667,112.66666666666667,84.33333333333334,85.0,85.83333333333333,87.16666666666666,70.0,130.0,100.0,55.0,80.0,65.0,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False
2035838437,marcbando,1263,Tyranitar,Mamoswine,Keldeo,Amoonguss,Gliscor,Excadrill,Tyranitar,30,win,Crunch,Ice Beam,Pursuit,,Ice Shard,Superpower,,,,,,,Toxic,,,,U-turn,Stealth Rock,Earthquake,Protect,Earthquake,Rapid Spin,Iron Head,,0,0,99.99999999999999,108.5,89.16666666666666,78.99999999999999,78.33333333333333,77.0,100.0,134.0,110.0,95.0,100.0,61.0,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False
2036642670,BWR Monai,1479,Politoed,Garchomp,Magnezone,Starmie,Empoleon,Latios,Starmie,21,lose,,,,,Outrage,,,,Thunder,Substitute,,,Ice Beam,,,,Surf,,,,Trick,,,,0,0,81.99999999999999,87.66666666666667,89.66666666666666,106.83333333333334,95.16666666666666,86.16666666666666,60.0,75.0,85.0,100.0,85.0,115.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
2036648330,Ludicolion,1344,Tyranitar,Skarmory,Jellicent,Latios,Alakazam,Gliscor,Skarmory,56,win,Crunch,,,,Stealth Rock,Whirlwind,Spikes,,Taunt,,,,Recover,Draco Meteor,Surf,,Psyshock,Grass Knot,Focus Blast,Hidden Power,Earthquake,Protect,U-turn,,1,0,79.16666666666667,84.83333333333333,94.99999999999999,88.33333333333333,90.83333333333334,85.99999999999999,65.0,80.0,140.0,40.0,70.0,70.0,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False
2036980281,Silverwall,1294,Conkeldurr,Ferrothorn,Latios,Tyranitar,Excadrill,Volcarona,Conkeldurr,42,win,Thunder Punch,Drain Punch,,,Power Whip,Leech Seed,Gyro Ball,,Trick,Dragon Pulse,,,Pursuit,,,,Earthquake,,,,Giga Drain,Quiver Dance,,,0,0,92.33333333333334,108.83333333333333,90.16666666666666,86.5,93.5,70.66666666666666,105.0,140.0,95.0,55.0,65.0,45.0,False,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False
2037500405,big ups pal,1394,Politoed,Breloom,Latios,Tentacruel,Mamoswine,Bronzong,Breloom,135,win,Scald,Encore,Refresh,Protect,Drain Punch,Swords Dance,,,Thunder,Surf,Psyshock,Draco Meteor,Scald,Protect,Toxic,,Icicle Crash,Earthquake,Stealth Rock,,Gravity,Earthquake,Gyro Ball,Protect,0,1,81.16666666666667,97.33333333333333,82.66666666666667,84.83333333333334,94.33333333333333,77.16666666666666,60.0,130.0,80.0,60.0,60.0,70.0,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False
