Tag,Player 1 Pokemon 1,Player 1 Pokemon 2,Player 1 Pokemon 3,Player 1 Pokemon 4,Player 1 Pokemon 5,Player 1 Pokemon 6,Player 2 Pokemon 1,Player 2 Pokemon 2,Player 2 Pokemon 3,Player 2 Pokemon 4,Player 2 Pokemon 5,Player 2 Pokemon 6
1174163859,Hippowdon,Heatran,Forretress,Celebi,Tyranitar,Rotom-Wash,Azelf,Celebi,Heatran,Excadrill,Zapdos,Breloom
1174178788,Politoed,Jirachi,Excadrill,Keldeo-Resolute,Starmie,Dragonite,Scizor,Latios,Breloom,Excadrill,Rotom-Wash,Landorus-Therian
1174190152,Politoed,Jirachi,Excadrill,Keldeo-Resolute,Starmie,Dragonite,Ninetales,Volcarona,Cresselia,Chansey,Gliscor,Tentacruel
1174193989,Garchomp,Dragonite,Latios,Kyurem-Black,Magnezone,Jirachi,Tyranitar,Mamoswine,Skarmory,Excadrill,Jellicent,Latios
1174201819,Kyurem-Black,Latios,Garchomp,Dragonite,Magnezone,Jirachi,Tyranitar,Mamoswine,Skarmory,Excadrill,Jellicent,Latios
1174242022,Politoed,Jirachi,Excadrill,Keldeo-Resolute,Starmie,Dragonite,Politoed,Jirachi,Ferrothorn,Dragonite,Tentacruel,Sceptile
1174280127,Jirachi,Keldeo,Politoed,Ferrothorn,Tentacruel,Thundurus-Therian,Celebi,Magnezone,Landorus-Therian,Tyranitar,Excadrill,Milotic
1174414505,Scizor,Garchomp,Latios,Tyranitar,Landorus-Therian,Keldeo,Politoed,Terrakion,Thundurus-Therian,Dugtrio,Tornadus,Forretress
1174882730,Skarmory,Mamoswine,Gengar,Latias,Jirachi,Breloom,Espeon,Gorebyss,Keldeo,Terrakion,Dragonite,Jirachi
1175533700,Politoed,Scizor,Keldeo-Resolute,Starmie,Ferrothorn,Thundurus-Therian,Garchomp,Tyranitar,Starmie,Heatran,Landorus-Therian,Celebi
117561982,Skarmory,Jellicent,Latios,Jirachi,Alakazam,Garchomp,Hippowdon,Clefable,Bronzong,Skarmory,Latios,Reuniclus
1175677939,Starmie,Landorus-Therian,Ferrothorn,Garchomp,Tyranitar,Alakazam,Chansey,Reuniclus,Cloyster,Hydreigon,Conkeldurr,Ditto
117570391,Jirachi,Kyurem-Black,Latios,Magnezone,Dragonite,Garchomp,Alakazam,Reuniclus,Tyranitar,Hydreigon,Landorus-Therian,Rotom-Wash
117577061,Dugtrio,Tyranitar,Hydreigon,Skarmory,Breloom,Alakazam,Ninetales,Darmanitan,Victreebel,Shiftry,Forretress,Raikou
1177274014,Tyranitar,Gliscor,Alakazam,Skarmory,Gastrodon,Reuniclus,Tyranitar,Latios,Rotom-Wash,Ferrothorn,Landorus-Therian,Garchomp
1177319403,Gliscor,Salamence,Latios,Magnezone,Skarmory,Starmie,Politoed,Jirachi,Excadrill,Keldeo-Resolute,Starmie,Dragonite
1177352590,Ninetales,Darmanitan,Victreebel,Shiftry,Forretress,Raikou,Politoed,Gliscor,Tentacruel,Chansey,Ferrothorn,Bronzong
1177444001,Politoed,Chansey,Gliscor,Tentacruel,Skarmory,Gothitelle,Machamp,Rotom-Wash,Scizor,Dragonite,Politoed,Jirachi
1177447848,Mamoswine,Alakazam,Latios,Kyurem-Black,Scizor,Magnezone,Mamoswine,Latios,Scizor,Kyurem-Black,Salamence,Magnezone
1177513912,Mamoswine,Magnezone,Kyurem-Black,Latios,Scizor,Dragonite,Politoed,Thundurus-Therian,Ferrothorn,Tentacruel,Scizor,Keldeo-Resolute
1177528533,Magnezone,Garchomp,Latios,Kyurem-Black,Heatran,Ferrothorn,Mamoswine,Magnezone,Kyurem-Black,Latios,Scizor,Dragonite
1177558328,Mamoswine,Kyurem-Black,Magnezone,Latios,Scizor,Dragonite,Politoed,Tentacruel,Quagsire,Dragonite,Chansey,Ferrothorn
1177702491,Salamence,Metagross,Dragonite,Garchomp,Tyranitar,Latios,Tyranitar,Ferrothorn,Heatran,Amoonguss,Gliscor,Alakazam
117782261,Garchomp,Latios,Keldeo,Scizor,Tyranitar,Landorus-Therian,Cofagrigus,Slaking,Reuniclus,Tentacruel,Weavile,Uxie
1177825638,Ferrothorn,Starmie,Scizor,Politoed,Thundurus-Therian,Toxicroak,Mamoswine,Magnezone,Latios,Garchomp,Scizor,Dragonite
117799246,Bronzong,Gallade,Jellicent,Conkeldurr,Reuniclus,Dragonite,Mamoswine,Infernape,Starmie,Alakazam,Ferrothorn,Dragonite
1178524994,Breloom,Scizor,Heatran,Keldeo-Resolute,Latios,Salamence,Latios,Forretress,Tyranitar,Jellicent,Mamoswine,Scizor
117884179,Hippowdon,Forretress,Jellicent,Roserade,Jirachi,Gliscor,Dugtrio,Tyranitar,Hydreigon,Skarmory,Breloom,Alakazam
118198242,Keldeo,Kyurem-Black,Conkeldurr,Landorus-Therian,Thundurus-Therian,Dusclops,Garchomp,Latios,Keldeo,Scizor,Tyranitar,Landorus-Therian
118463919,Skarmory,Chansey,Amoonguss,Starmie,Garchomp,Sableye,Politoed,Ferrothorn,Tentacruel,Garchomp,Jirachi,Tornadus
118466759,Skarmory,Chansey,Amoonguss,Starmie,Garchomp,Sableye,Tyranitar,Starmie,Ferrothorn,Landorus-Therian,Stoutland,Roserade
118469358,Skarmory,Chansey,Amoonguss,Starmie,Garchomp,Sableye,Mienshao,Landorus-Therian,Victini,Virizion,Kyurem-Black,Jellicent
118875523,Magnezone,Jirachi,Kyurem-Black,Latios,Garchomp,Dragonite,Politoed,Tentacruel,Ferrothorn,Latios,Gyarados,Kyurem-Black
119161857,Garchomp,Tyranitar,Breloom,Latios,Swampert,Scizor,Scizor,Starmie,Gengar,Breloom,Skarmory,Thundurus-Therian
119172249,Tyranitar,Magnezone,Terrakion,Latios,Scizor,Landorus-Therian,Kyurem-Black,Landorus-Therian,Keldeo,Thundurus-Therian,Dusclops,Conkeldurr
119175211,Lucario,Skarmory,Gengar,Gastrodon,Tyranitar,Sigilyph,Politoed,Breloom,Keldeo,Tentacruel,Thundurus-Therian,Bronzong
119255430,Hippowdon,Bronzong,Keldeo,Tyranitar,Blissey,Celebi,Keldeo,Alakazam,Salamence,Lucario,Scizor,Jolteon
119294540,Latios,Jirachi,Skarmory,Tyranitar,Starmie,Conkeldurr,Lucario,Conkeldurr,Metagross,Haxorus,Latios,Skarmory
119790138,Garchomp,Dragonite,Roserade,Jirachi,Hippowdon,Starmie,Garchomp,Tyranitar,Breloom,Latios,Swampert,Scizor
119794096,Garchomp,Dragonite,Roserade,Jirachi,Hippowdon,Starmie,Tyranitar,Magnezone,Terrakion,Latios,Scizor,Landorus-Therian
120092195,Mew,Garchomp,Clefable,Abomasnow,Forretress,Latios,Landorus-Therian,Tyranitar,Keldeo,Ferrothorn,Reuniclus,Latios
120332584,Garchomp,Latios,Keldeo,Scizor,Tyranitar,Landorus-Therian,Alakazam,Jirachi,Skarmory,Tyranitar,Starmie,Conkeldurr
120895103,Tyranitar,Breloom,Landorus-Therian,Heatran,Jellicent,Jirachi,Breloom,Jirachi,Rotom-Wash,Salamence,Mamoswine,Terrakion
120977184,Hippowdon,Garchomp,Heatran,Kyurem-Black,Jirachi,Landorus-Therian,Hippowdon,Stoutland,Gastrodon,Landorus-Therian,Jirachi,Alakazam
121034349,Terrakion,Kyurem,Breloom,Forretress,Salamence,Scizor,Politoed,Raikou,Gyarados,Tentacruel,Ferrothorn,Tornadus
121123170,Terrakion,Kyurem,Breloom,Forretress,Salamence,Scizor,Politoed,Volcarona,Gastrodon,Toxicroak,Starmie,Ferrothorn
121892059,Gliscor,Politoed,Rotom-Wash,Ferrothorn,Tentacruel,Tornadus,Garchomp,Latios,Tyranitar,Scizor,Magnezone,Swampert
121900289,Politoed,Tentacruel,Azumarill,Thundurus-Therian,Dragonite,Ferrothorn,Politoed,Ferrothorn,Tentacruel,Tangrowth,Chansey,Dragonite
121997968,Hippowdon,Forretress,Skarmory,Gothitelle,Blissey,Amoonguss,Ninetales,Donphan,Dugtrio,Heatran,Venusaur,Volcarona
122739865,Politoed,Gliscor,Tentacruel,Chansey,Ferrothorn,Bronzong,Dugtrio,Tyranitar,Hydreigon,Skarmory,Breloom,Alakazam
123408881,Alakazam,Latios,Lucario,Umbreon,Scizor,Rotom-Wash,Zoroark,Gengar,Rotom-Wash,Landorus-Therian,Donphan,Jirachi
123543570,Scizor,Rotom-Wash,Heatran,Breloom,Keldeo,Espeon,Terrakion,Landorus-Therian,Latios,Tyranitar,Breloom,Rotom-Wash
123582618,Gliscor,Politoed,Rotom-Wash,Ferrothorn,Tentacruel,Tornadus,Terrakion,Landorus-Therian,Latios,Tyranitar,Breloom,Rotom-Wash
123766596,Tyranitar,Gliscor,Rotom-Wash,Scizor,Mamoswine,Garchomp,Politoed,Gliscor,Tentacruel,Chansey,Ferrothorn,Bronzong
123853793,Tentacruel,Politoed,Thundurus-Therian,Jellicent,Dragonite,Ferrothorn,Ninetales,Darmanitan,Victreebel,Shiftry,Forretress,Raikou
123859940,Magnezone,Kyurem-Black,Latios,Garchomp,Reuniclus,Salamence,Aerodactyl,Cloyster,Volcarona,Dragonite,Breloom,Scizor
123908174,Terrakion,Landorus-Therian,Latios,Tyranitar,Breloom,Rotom-Wash,Scizor,Rotom-Wash,Heatran,Breloom,Keldeo,Espeon
124028137,Scizor,Rotom-Wash,Heatran,Breloom,Keldeo,Espeon,Politoed,Ferrothorn,Rotom-Wash,Jirachi,Latios,Keldeo-Resolute
124263916,Starmie,Thundurus-Therian,Ferrothorn,Scizor,Gengar,Keldeo,Politoed,Starmie,Keldeo,Latios,Tornadus,Ferrothorn
125280107,Ninetales,Garchomp,Dugtrio,Venusaur,Espeon,Dragonite,Lucario,Gengar,Tyranitar,Breloom,Keldeo,Skarmory
125333001,Politoed,Latios,Rotom-Wash,Breloom,Jirachi,Scizor,Garchomp,Kyurem-Black,Hydreigon,Jellicent,Ferrothorn,Gyarados
125599376,Liepard,Tornadus,Sableye,Skarmory,Amoonguss,Bronzong,Garchomp,Latios,Keldeo,Scizor,Tyranitar,Rotom-Wash
125602393,Skarmory,Mamoswine,Gengar,Latias,Jirachi,Breloom,Liepard,Tornadus,Sableye,Skarmory,Amoonguss,Bronzong
125646563,Jirachi,Heatran,Chansey,Gliscor,Starmie,Dragonite,Politoed,Garchomp,Dragonite,Volcarona,Scizor,Starmie
125660679,Landorus-Therian,Tyranitar,Forretress,Sableye,Celebi,Heatran,Politoed,Ferrothorn,Rotom-Wash,Dragonite,Tentacruel,Conkeldurr
125854322,Skarmory,Mamoswine,Gengar,Latias,Jirachi,Breloom,Espeon,Gorebyss,Keldeo,Terrakion,Dragonite,Jirachi
125895179,Tyranitar,Alakazam,Latios,Garchomp,Scizor,Slowbro,Tyranitar,Celebi,Keldeo,Starmie,Scizor,Garchomp
125922038,Heatran,Ninetales,Forretress,Cresselia,Gliscor,Blissey,Ninetales,Chansey,Cresselia,Excadrill,Xatu,Volcarona
125943868,Kyurem-Black,Vaporeon,Abomasnow,Heatran,Forretress,Reuniclus,Liepard,Whimsicott,Sableye,Skarmory,Tentacruel,Porygon2
126052292,Jirachi,Magnezone,Mamoswine,Latios,Dragonite,Heatran,Espeon,Gorebyss,Keldeo,Terrakion,Dragonite,Jirachi
126065549,Dragonite,Politoed,Tornadus,Starmie,Jolteon,Dugtrio,Politoed,Garchomp,Tornadus,Keldeo-Resolute,Toxicroak,Jirachi
126071947,Dragonite,Politoed,Tornadus,Starmie,Jolteon,Dugtrio,Espeon,Gorebyss,Keldeo,Terrakion,Dragonite,Jirachi
126216405,Breloom,Tentacruel,Heatran,Dusclops,Skarmory,Tyranitar,Tornadus,Bronzong,Mismagius,Cloyster,Azelf,Volcarona
126916814,Heatran,Roserade,Celebi,Gliscor,Empoleon,Sableye,Tornadus,Bronzong,Mismagius,Cloyster,Azelf,Volcarona
127058171,Politoed,Latios,Rotom-Wash,Breloom,Jirachi,Scizor,Latios,Infernape,Breloom,Alakazam,Forretress,Garchomp
127169542,Politoed,Gliscor,Tentacruel,Chansey,Ferrothorn,Jirachi,Staraptor,Breloom,Scizor,Rotom-Wash,Gliscor,Forretress
127646717,Garchomp,Latios,Keldeo,Scizor,Tyranitar,Landorus-Therian,Terrakion,Slowbro,Tentacruel,Tyranitar,Heatran,Celebi
127654680,Chansey,Slowbro,Xatu,Donphan,Scizor,Rotom-Wash,Tyranitar,Landorus-Therian,Excadrill,Celebi,Keldeo,Scizor
127882072,Garchomp,Latios,Swampert,Ferrothorn,Scizor,Tyranitar,Tyranitar,Mienshao,Keldeo,Celebi,Forretress,Hydreigon
128289703,Politoed,Breloom,Bronzong,Landorus-Therian,Tentacruel,Latias,Jirachi,Dragonite,Cloyster,Gengar,Starmie,Breloom
128353054,Tyranitar,Latias,Rotom-Wash,Ferrothorn,Starmie,Terrakion,Abomasnow,Tentacruel,Heatran,Kyurem,Scizor,Gliscor
128445445,Jynx,Gliscor,Heatran,Latios,Sandslash,Azelf,Espeon,Scizor,Latios,Omastar,Dragonite,Volcarona
128454976,Landorus-Therian,Heatran,Celebi,Forretress,Tyranitar,Jellicent,Landorus-Therian,Tyranitar,Ferrothorn,Terrakion,Jirachi,Slowking
128459899,Garchomp,Latios,Swampert,Ferrothorn,Scizor,Tyranitar,Garchomp,Kyurem-Black,Hydreigon,Jellicent,Ferrothorn,Gyarados
128813780,Jirachi,Magnezone,Mamoswine,Latios,Dragonite,Heatran,Tyranitar,Keldeo-Resolute,Jirachi,Landorus-Therian,Heatran,Celebi
129044510,Salamence,Slowbro,Scizor,Tyranitar,Heatran,Celebi,Politoed,Thundurus-Therian,Scizor,Latios,Ferrothorn,Tentacruel
129071868,Ferrothorn,Heatran,Jellicent,Jolteon,Landorus-Therian,Hitmontop,Breloom,Kyurem-Black,Jellicent,Jirachi,Donphan,Tyranitar
129161804,Latios,Rotom-Wash,Heatran,Celebi,Landorus-Therian,Gengar,Landorus-Therian,Tyranitar,Terrakion,Slowking,Jirachi,Ferrothorn
129925247,Tyranitar,Magnezone,Terrakion,Latios,Scizor,Landorus-Therian,Tornadus,Gothitelle,Politoed,Ferrothorn,Landorus-Therian,Tentacruel
130116156,Cloyster,Skarmory,Starmie,Scizor,Volcarona,Landorus-Therian,Heatran,Jellicent,Haxorus,Forretress,Thundurus-Therian,Honchkrow
130323261,Politoed,Toxicroak,Ferrothorn,Jolteon,Volcarona,Gyarados,Tyranitar,Breloom,Skarmory,Gengar,Gothitelle,Staraptor
130371846,Aerodactyl,Abomasnow,Kyurem,Tentacruel,Bisharp,Breloom,Tyranitar,Breloom,Skarmory,Gengar,Gothitelle,Staraptor
130509926,Politoed,Latios,Rotom-Wash,Breloom,Jirachi,Scizor,Jirachi,Dragonite,Cloyster,Gengar,Starmie,Breloom
132297533,Haxorus,Rotom-Wash,Scizor,Toxicroak,Politoed,Garchomp,Metagross,Hydreigon,Volcarona,Mamoswine,Vaporeon,Conkeldurr
132344167,Jirachi,Breloom,Tyranitar,Rotom-Wash,Jellicent,Stoutland,Politoed,Latios,Rotom-Wash,Breloom,Jirachi,Scizor
132391434,Scizor,Garchomp,Latios,Tyranitar,Landorus-Therian,Keldeo,Shaymin,Espeon,Dragonite,Mew,Swampert,Scizor
132939217,Scizor,Garchomp,Latios,Tyranitar,Landorus-Therian,Keldeo,Politoed,Ferrothorn,Starmie,Toxicroak,Vaporeon,Azumarill
133120361,Tyranitar,Magnezone,Terrakion,Latios,Scizor,Landorus-Therian,Hydreigon,Keldeo,Politoed,Toxicroak,Dragonite,Forretress
133269420,Krookodile,Keldeo,Volcarona,Ferrothorn,Excadrill,Dragonite,Hippowdon,Skarmory,Reuniclus,Clefable,Latias,Bronzong
133385616,Politoed,Tentacruel,Ferrothorn,Toxicroak,Gliscor,Latias,Politoed,Ferrothorn,Dragonite,Tentacruel,Jirachi,Rotom-Wash
134281921,Donphan,Jirachi,Rotom-Wash,Salamence,Tangrowth,Volcarona,Hippowdon,Mandibuzz,Scizor,Magnezone,Latios,Haxorus
135164096,Heatran,Forretress,Dragonite,Jellicent,Skarmory,Gastrodon,Politoed,Gliscor,Tentacruel,Chansey,Ferrothorn,Jirachi
135387432,Garchomp,Amoonguss,Rotom-Wash,Keldeo-Resolute,Bronzong,Tyranitar,Latios,Breloom,Heatran,Jellicent,Tyranitar,Scizor
135388822,Politoed,Moltres,Amoonguss,Tentacruel,Jirachi,Tornadus,Tyranitar,Jirachi,Latios,Alakazam,Landorus-Therian,Breloom
135712034,Scizor,Donphan,Porygon-Z,Virizion,Xatu,Milotic,Tyranitar,Gliscor,Ferrothorn,Magnezone,Latios,Terrakion
136002894,Garchomp,Latios,Scizor,Ferrothorn,Hippowdon,Jellicent,Lucario,Skarmory,Dragonite,Latios,Gengar,Breloom
136075235,Politoed,Breloom,Tentacruel,Ferrothorn,Latios,Thundurus-Therian,Abomasnow,Garchomp,Jirachi,Kyurem-Black,Latios,Starmie
137136430,Politoed,Latios,Rotom-Wash,Breloom,Jirachi,Scizor,Garchomp,Terrakion,Alakazam,Latias,Landorus-Therian,Jirachi
137221252,Hippowdon,Mandibuzz,Scizor,Magnezone,Latios,Haxorus,Garchomp,Terrakion,Alakazam,Latias,Landorus-Therian,Jirachi
137357577,Politoed,Toxicroak,Ferrothorn,Jolteon,Volcarona,Gyarados,Breloom,Jirachi,Gengar,Quagsire,Heatran,Politoed
138320108,Politoed,Rotom-Wash,Toxicroak,Thundurus-Therian,Keldeo,Ferrothorn,Hippowdon,Mandibuzz,Scizor,Magnezone,Latios,Haxorus
139111972,Jirachi,Latios,Thundurus-Therian,Starmie,Mamoswine,Magnezone,Riolu,Forretress,Shedinja,Politoed,Gengar,Starmie
139647580,Ninetales,Heatran,Excadrill,Zapdos,Xatu,Scizor,Dragonite,Latios,Starmie,Scizor,Breloom,Garchomp
140757262,Gengar,Infernape,Breloom,Latios,Donphan,Blissey,Scizor,Garchomp,Hippowdon,Latias,Hydreigon,Tyranitar
141119093,Tyranitar,Stoutland,Magnezone,Alakazam,Jirachi,Landorus-Therian,Heatran,Hippowdon,Latios,Ferrothorn,Terrakion,Mamoswine
142166756,Politoed,Volcarona,Gastrodon,Toxicroak,Starmie,Ferrothorn,Abomasnow,Tentacruel,Heatran,Kyurem,Scizor,Gliscor
142382496,Landorus-Therian,Tyranitar,Slowbro,Scizor,Ferrothorn,Breloom,Celebi,Politoed,Terrakion,Starmie,Meloetta,Scizor
142431691,Hippowdon,Mandibuzz,Scizor,Magnezone,Latios,Haxorus,Dragonite,Gengar,Umbreon,Starmie,Gliscor,Magnezone
142499215,Garchomp,Latios,Scizor,Ferrothorn,Hippowdon,Jellicent,Lucario,Skarmory,Dragonite,Latios,Gengar,Breloom
143013275,Chansey,Politoed,Tentacruel,Quagsire,Dragonite,Ferrothorn,Latias,Garchomp,Ferrothorn,Keldeo-Resolute,Umbreon,Volcarona
144104488,Politoed,Azumarill,Breloom,Scizor,Rotom-Wash,Garchomp,Politoed,Toxicroak,Donphan,Sharpedo,Jirachi,Gengar
144138779,Tyranitar,Skarmory,Ferrothorn,Hippowdon,Landorus-Therian,Heatran,Garchomp,Latios,Scizor,Ferrothorn,Hippowdon,Jellicent
144192971,Politoed,Volcarona,Gastrodon,Toxicroak,Starmie,Ferrothorn,Tyranitar,Magnezone,Terrakion,Latios,Scizor,Landorus-Therian
144196745,Tyranitar,Magnezone,Terrakion,Latios,Scizor,Landorus-Therian,Ninetales,Cresselia,Lilligant,Salamence,Forretress,Heatran
145923490,Pikachu,Zoroark,Keldeo-Resolute,Roserade,Gliscor,Mamoswine,Garchomp,Terrakion,Latios,Starmie,Jirachi,Dragonite
146200496,Tyranitar,Stoutland,Magnezone,Alakazam,Jirachi,Landorus-Therian,Heatran,Hippowdon,Latios,Ferrothorn,Terrakion,Mamoswine
146553868,Blissey,Skarmory,Ferrothorn,Tentacruel,Politoed,Jirachi,Kyurem-Black,Landorus-Therian,Keldeo,Thundurus-Therian,Dusclops,Conkeldurr
147570019,Kyurem-Black,Landorus-Therian,Keldeo,Thundurus-Therian,Dusclops,Conkeldurr,Tyranitar,Virizion,Gliscor,Latias,Heatran,Rotom-Wash
147784206,Blissey,Skarmory,Ferrothorn,Tentacruel,Politoed,Jirachi,Ferrothorn,Heatran,Jellicent,Jolteon,Landorus-Therian,Hitmontop
148091205,Jirachi,Garchomp,Terrakion,Latios,Breloom,Tyranitar,Landorus-Therian,Breloom,Heatran,Rotom-Wash,Scizor,Latias
148538104,Infernape,Jirachi,Weavile,Jellicent,Gliscor,Rotom-Wash,Machamp,Rotom-Wash,Scizor,Dragonite,Politoed,Jirachi
148614510,Gengar,Latios,Breloom,Keldeo,Skarmory,Hydreigon,Infernape,Jirachi,Weavile,Jellicent,Gliscor,Rotom-Wash
148880102,Zapdos,Tyranitar,Excadrill,Latios,Garchomp,Slowbro,Scizor,Virizion,Donphan,Alakazam,Gyarados,Porygon-Z
148979982,Blissey,Skarmory,Ferrothorn,Tentacruel,Politoed,Jirachi,Ninetales,Darmanitan,Victreebel,Shiftry,Forretress,Raikou
149039660,Blissey,Skarmory,Ferrothorn,Tentacruel,Politoed,Mew,Staraptor,Rotom-Wash,Scizor,Tyranitar,Landorus-Therian,Mienshao
151082206,Landorus-Therian,Tyranitar,Forretress,Gastrodon,Celebi,Heatran,Roserade,Skarmory,Hippowdon,Jellicent,Stoutland,Latias
151085363,Landorus-Therian,Tyranitar,Forretress,Gastrodon,Celebi,Heatran,Roserade,Skarmory,Hippowdon,Jellicent,Stoutland,Latias
151575634,Politoed,Volcarona,Gastrodon,Toxicroak,Starmie,Ferrothorn,Staraptor,Rotom-Wash,Scizor,Tyranitar,Landorus-Therian,Mienshao
151579651,Mew,Garchomp,Clefable,Abomasnow,Forretress,Latios,Landorus-Therian,Tyranitar,Keldeo,Ferrothorn,Reuniclus,Latios
153068107,Alakazam,Tyranitar,Latios,Reuniclus,Ferrothorn,Jellicent,Mamoswine,Latios,Scizor,Kyurem-Black,Salamence,Magnezone
153358219,Ferrothorn,Hydreigon,Sigilyph,Azelf,Mew,Conkeldurr,Latias,Dragonite,Garchomp,Gothitelle,Ferrothorn,Jellicent
153949246,Ninetales,Charizard,Victreebel,Dragonite,Gengar,Sandslash,Breloom,Swampert,Espeon,Heatran,Salamence,Lucario
154060964,Skarmory,Hydreigon,Dugtrio,Espeon,Jellicent,Terrakion,Politoed,Feraligatr,Tornadus,Ferrothorn,Latios,Toxicroak
154723379,Jirachi,Azelf,Alakazam,Kyurem-Black,Slowbro,Keldeo,Ninetales,Venusaur,Arcanine,Jirachi,Donphan,Shiftry
155656962,Heatran,Ninetales,Forretress,Dugtrio,Volcarona,Venusaur,Tyranitar,Latias,Gliscor,Skarmory,Heatran,Jellicent
155912184,Heatran,Skarmory,Gastrodon,Gengar,Latios,Latias,Hippowdon,Ferrothorn,Starmie,Hydreigon,Dragonite,Gengar
156490466,Tyranitar,Magnezone,Terrakion,Latios,Scizor,Landorus-Therian,Politoed,Dugtrio,Jirachi,Celebi,Starmie,Moltres
156936494,Mamoswine,Celebi,Kyurem-Black,Magnezone,Garchomp,Scizor,Skarmory,Abomasnow,Blissey,Tentacruel,Jirachi,Landorus-Therian
157138954,Dragonite,Politoed,Scizor,Breloom,Ferrothorn,Celebi,Conkeldurr,Bronzong,Latios,Magnezone,Salamence,Hydreigon
157547389,Kyurem-Black,Politoed,Scizor,Breloom,Ferrothorn,Keldeo-Resolute,Tyranitar,Reuniclus,Conkeldurr,Gliscor,Empoleon,Thundurus-Therian
158666929,Chandelure,Cresselia,Forretress,Ninetales,Garchomp,Sawsbuck,Politoed,Ferrothorn,Donphan,Pelipper,Scizor,Latias
163330423,Tyranitar,Magnezone,Terrakion,Latios,Scizor,Landorus-Therian,Hydreigon,Keldeo,Politoed,Toxicroak,Dragonite,Forretress
164466827,Ninetales,Venusaur,Dugtrio,Donphan,Heatran,Volcarona,Gengar,Latias,Hippowdon,Forretress,Rotom-Wash,Terrakion
167618615,Tyranitar,Dragonite,Scizor,Latios,Keldeo,Landorus-Therian,Tyranitar,Latias,Gliscor,Skarmory,Heatran,Jellicent
168339209,Mamoswine,Chansey,Forretress,Jellicent,Dragonite,Garchomp,Tyranitar,Latias,Gliscor,Skarmory,Heatran,Jellicent
169738127,Gengar,Infernape,Breloom,Latios,Donphan,Blissey,Scizor,Garchomp,Hippowdon,Latias,Hydreigon,Tyranitar
170319769,Landorus-Therian,Ferrothorn,Terrakion,Slowking,Tyranitar,Jirachi,Abomasnow,Tentacruel,Heatran,Kyurem,Scizor,Gliscor
171229752,Politoed,Skarmory,Espeon,Kyurem-Black,Blissey,Jolteon,Dragonite,Magnezone,Garchomp,Bisharp,Breloom,Alakazam
171234809,Tyranitar,Lucario,Latios,Ferrothorn,Gliscor,Mew,Tyranitar,Landorus-Therian,Scizor,Celebi,Rotom-Wash,Gliscor
172786805,Breloom,Landorus-Therian,Hydreigon,Heatran,Starmie,Gengar,Politoed,Ferrothorn,Starmie,Gyarados,Vaporeon,Scizor
174916352,Suicune,Mienshao,Weavile,Mew,Heracross,Golurk,Landorus-Therian,Rotom-Wash,Scizor,Xatu,Celebi,Tyranitar
175484034,Keldeo-Resolute,Politoed,Moltres,Starmie,Celebi,Jirachi,Tyranitar,Amoonguss,Slowbro,Garchomp,Magnezone,Gengar
177963536,Garchomp,Tyranitar,Latias,Starmie,Skarmory,Volcarona,Tyranitar,Scizor,Starmie,Skarmory,Amoonguss,Volcarona
178352757,Abomasnow,Kyurem-Black,Latios,Garchomp,Starmie,Jirachi,Feraligatr,Houndoom,Scizor,Gastrodon-East,Gengar,Garchomp
178974915,Starmie,Ferrothorn,Landorus-Therian,Jirachi,Tyranitar,Yanmega,Tyranitar,Magnezone,Terrakion,Latios,Scizor,Landorus-Therian
180235667,Hippowdon,Forretress,Zapdos,Jellicent,Tangrowth,Jirachi,Tyranitar,Magnezone,Terrakion,Latios,Scizor,Landorus-Therian
180536137,Jirachi,Heatran,Celebi,Gastrodon,Skarmory,Tyranitar,Tyranitar,Landorus-Therian,Heatran,Mew,Breloom,Starmie
180960554,Politoed,Tentacruel,Ferrothorn,Toxicroak,Gliscor,Latias,Politoed,Ferrothorn,Dragonite,Tentacruel,Jirachi,Rotom-Wash
181357558,Scizor,Excadrill,Hippowdon,Ferrothorn,Jellicent,Latios,Tyranitar,Keldeo,Garchomp,Zapdos,Scizor,Starmie
181511183,Tyranitar,Magnezone,Terrakion,Latios,Scizor,Landorus-Therian,Scizor,Garchomp,Kyurem-Black,Magnezone,Starmie,Dragonite
181826392,Hippowdon,Forretress,Skarmory,Gothitelle,Blissey,Amoonguss,Ninetales,Donphan,Dugtrio,Heatran,Venusaur,Volcarona
181985138,Politoed,Chansey,Gliscor,Tentacruel,Skarmory,Gothitelle,Machamp,Rotom-Wash,Scizor,Dragonite,Politoed,Jirachi
182637876,Tyranitar,Keldeo,Landorus-Therian,Rotom-Wash,Excadrill,Celebi,Salamence,Magnezone,Excadrill,Latios,Mew,Landorus-Therian
182651677,Politoed,Tentacruel,Garchomp,Latios,Jirachi,Ferrothorn,Politoed,Dragonite,Forretress,Tornadus,Celebi,Gliscor
182657741,Politoed,Dragonite,Forretress,Tornadus,Celebi,Gliscor,Tyranitar,Hippowdon,Skarmory,Forretress,Jellicent,Amoonguss
182684818,Garchomp,Keldeo,Dragonite,Jirachi,Latios,Landorus-Therian,Tyranitar,Forretress,Slowbro,Skarmory,Blissey,Jellicent
182984205,Tyranitar,Magnezone,Terrakion,Latios,Scizor,Landorus-Therian,Politoed,Moltres,Amoonguss,Tentacruel,Jirachi,Tornadus
183658905,Abomasnow,Starmie,Heatran,Kyurem,Landorus-Therian,Reuniclus,Bronzong,Porygon2,Reuniclus,Chandelure,Crawdaunt,Terrakion
